country,region,population,article_title,revision_id,article_quality
Czechia,EASTERN EUROPE,10.9,Radola Gajda,1220980390,C
Czechia,EASTERN EUROPE,10.9,Julius Gregr,395521877,Stub
Czechia,EASTERN EUROPE,10.9,Tomáš Grulich,1248266864,Stub
Czechia,EASTERN EUROPE,10.9,Karel Havlík,1100828466,Stub
Czechia,EASTERN EUROPE,10.9,Eduard Hedvicek,1215043825,Stub
Czechia,EASTERN EUROPE,10.9,Vladimír Hučín,1123581664,Start
Czechia,EASTERN EUROPE,10.9,Stanislav Huml,1235129120,Stub
Czechia,EASTERN EUROPE,10.9,Martin Jahn,1214958856,Start
Czechia,EASTERN EUROPE,10.9,Antonín Janoušek,1241436446,Start
Czechia,EASTERN EUROPE,10.9,Josef Ježek,1220213589,C
Czechia,EASTERN EUROPE,10.9,Ladislav Jirků,1121164966,Stub
Czechia,EASTERN EUROPE,10.9,Svatopluk Karásek,1174014061,Stub
Czechia,EASTERN EUROPE,10.9,"Wenzel Anton, Prince of Kaunitz-Rietberg",1250983651,C
Czechia,EASTERN EUROPE,10.9,Philip Kinsky of Wchinitz and Tettau,1173967196,Start
Czechia,EASTERN EUROPE,10.9,Bohuslav Kokotek,1153657412,Start
Czechia,EASTERN EUROPE,10.9,Jiří Kopal,1229089252,C
Czechia,EASTERN EUROPE,10.9,Jan Krejčí,1133055905,C
Czechia,EASTERN EUROPE,10.9,Tomáš Kvapil,1180976983,Stub
Czechia,EASTERN EUROPE,10.9,Jan Lacina,1193596060,GA
Czechia,EASTERN EUROPE,10.9,Lubomír Ledl,1189600825,Stub
Czechia,EASTERN EUROPE,10.9,Miroslav Lidinský,1226706928,C
Czechia,EASTERN EUROPE,10.9,Jiří Lobkowicz,1036408754,Stub
Czechia,EASTERN EUROPE,10.9,Jiří Löw,1241435562,C
Czechia,EASTERN EUROPE,10.9,Ivan Mašek,1174219428,Stub
Czechia,EASTERN EUROPE,10.9,Mikuláš of Hus,1243344552,Stub
Czechia,EASTERN EUROPE,10.9,Zdeněk Mraček,1106394242,Stub
Czechia,EASTERN EUROPE,10.9,Jana Nečasová,1238159043,Stub
Czechia,EASTERN EUROPE,10.9,Joseph Nekl,1218312060,Stub
Czechia,EASTERN EUROPE,10.9,Jiří Oberfalzer,1209099891,Start
Czechia,EASTERN EUROPE,10.9,Roman Onderka,1185739645,Stub
Czechia,EASTERN EUROPE,10.9,Vladimír Oplt,1193837597,Stub
Czechia,EASTERN EUROPE,10.9,Mojmír Povolný,1191275971,GA
Czechia,EASTERN EUROPE,10.9,Vladimír Príkazský,1130269382,Start
Czechia,EASTERN EUROPE,10.9,Ondřej Přikryl,1225554044,Start
Czechia,EASTERN EUROPE,10.9,Jozef Regec,1215884348,Stub
Czechia,EASTERN EUROPE,10.9,František Reichel,1174354877,Stub
Czechia,EASTERN EUROPE,10.9,Bedřich Reicin,1195019933,Start
Czechia,EASTERN EUROPE,10.9,Richard Sacher,1240158146,Stub
Czechia,EASTERN EUROPE,10.9,Tomáš Eduard Šilinger,1164900220,Stub
Czechia,EASTERN EUROPE,10.9,Karel Sladkovský,1217162203,Start
Czechia,EASTERN EUROPE,10.9,Karel Štogl,1139514275,Start
Czechia,EASTERN EUROPE,10.9,Matěj Stropnický,1247626057,Stub
Czechia,EASTERN EUROPE,10.9,Jiří Svoboda (director),1250870275,Start
Czechia,EASTERN EUROPE,10.9,Miroslav Tetter,1208274112,Start
Czechia,EASTERN EUROPE,10.9,"Leopold, Count von Thun und Hohenstein",1215186791,C
Czechia,EASTERN EUROPE,10.9,Tomáš Vandas,1243347736,Start
Czechia,EASTERN EUROPE,10.9,Jiří Ventruba,1179850177,Stub
Czechia,EASTERN EUROPE,10.9,Jan Vrba (politician),1149096884,Stub
Czechia,EASTERN EUROPE,10.9,Stanislav Žalud,1186170185,Stub
Djibouti,EASTERN AFRICA,1.1,Moussa Ali Abdoulkader,1237461240,Stub
Djibouti,EASTERN AFRICA,1.1,Djama Ali Moussa,1242429887,Stub
Djibouti,EASTERN AFRICA,1.1,Choukri Djibah,1210382017,Start
Djibouti,EASTERN AFRICA,1.1,Omar Farah Iltireh,1188245774,Start
Djibouti,EASTERN AFRICA,1.1,Daher Ahmed Farah,1227261426,Start
Djibouti,EASTERN AFRICA,1.1,Ahmed Goumane-Roble,1249145342,Stub
Djibouti,EASTERN AFRICA,1.1,Halo Mohamed Ibrahim,1242619858,Stub
Djibouti,EASTERN AFRICA,1.1,Barkat Gourad Hamadou,1245230730,C
Djibouti,EASTERN AFRICA,1.1,Mahmoud Harbi,1244367159,C
Djibouti,EASTERN AFRICA,1.1,Abdallah Barkat Ibrahim,1242619513,Stub
Djibouti,EASTERN AFRICA,1.1,Mohamed Kamil,1227261336,Stub
Djibouti,EASTERN AFRICA,1.1,Mahamoud Moustapha Daher,1242620013,Stub
Djibouti,EASTERN AFRICA,1.1,Ahmed-Idriss Moussa,1227261395,Stub
Djibouti,EASTERN AFRICA,1.1,Omar Osman Rabe,1192322872,Start
Djibouti,EASTERN AFRICA,1.1,Mohamed Warsama Ragueh,1180804922,Stub
Dominican Republic,CARIBBEAN,11.3,President of the Dominican Republic,1246219040,C
Dominican Republic,CARIBBEAN,11.3,Johnny Abbes,1237096837,Start
Dominican Republic,CARIBBEAN,11.3,José Rafael Abinader,1246218847,Start
Dominican Republic,CARIBBEAN,11.3,Yamil Abreu Navarro,1186292250,Stub
Dominican Republic,CARIBBEAN,11.3,Roberto Álvarez Gil,1243351560,Stub
Dominican Republic,CARIBBEAN,11.3,Casimiro Antonio Marte Familia,1246218553,C
Dominican Republic,CARIBBEAN,11.3,Ramón Marrero Aristy,1196178615,C
Dominican Republic,CARIBBEAN,11.3,José María Cabral y Báez,1246218215,Start
Dominican Republic,CARIBBEAN,11.3,José María Caminero,1249249650,C
Dominican Republic,CARIBBEAN,11.3,Miguel Cocco,1225782262,Stub
Dominican Republic,CARIBBEAN,11.3,Ramón Tapia Espinal,1146487630,Start
Dominican Republic,CARIBBEAN,11.3,Viriato Fiallo,1212880453,Start
Dominican Republic,CARIBBEAN,11.3,Franklin Franco,1145626271,Start
Dominican Republic,CARIBBEAN,11.3,José Gabriel García,1239572304,C
Dominican Republic,CARIBBEAN,11.3,Rosa Gómez de Mejía,1246218785,Start
Dominican Republic,CARIBBEAN,11.3,Maximiliano Gómez,1130694664,Stub
Dominican Republic,CARIBBEAN,11.3,Juan Isidro Jimenes Grullón,1244792376,Start
Dominican Republic,CARIBBEAN,11.3,Isabel Mayer,1246218881,Start
Dominican Republic,CARIBBEAN,11.3,Valentin Medrano Pérez,1243880685,Start
Dominican Republic,CARIBBEAN,11.3,Miguel Mejía (politician),957199596,Stub
Dominican Republic,CARIBBEAN,11.3,Matías Ramón Mella,1246218102,FA
Dominican Republic,CARIBBEAN,11.3,Guillermo Moreno García,1203520512,C
Dominican Republic,CARIBBEAN,11.3,Juan Vicente Moscoso,1245769154,Start
Dominican Republic,CARIBBEAN,11.3,José Ignacio Paliza,1246218251,Start
Dominican Republic,CARIBBEAN,11.3,Porfirio Andrés Bautista García,1246218772,C
Dominican Republic,CARIBBEAN,11.3,Emilio Prud'Homme,1211467310,C
Dominican Republic,CARIBBEAN,11.3,Ramón Antonio Ramírez,1223123873,Start
Dominican Republic,CARIBBEAN,11.3,Roberto Salcedo Sr.,993659584,Stub
Dominican Republic,CARIBBEAN,11.3,Juan Sánchez Ramírez,1247189451,B
Dominican Republic,CARIBBEAN,11.3,Francisco del Rosario Sánchez,1246219145,FA
Dominican Republic,CARIBBEAN,11.3,Julián Serulle,1225691930,Start
Dominican Republic,CARIBBEAN,11.3,Josefina Stubbs,1088363736,Start
Dominican Republic,CARIBBEAN,11.3,Jack Veneno,1246218392,C
Dominican Republic,CARIBBEAN,11.3,Geovanny Vicente,1242935342,C
Dominican Republic,CARIBBEAN,11.3,Abelardo Vicioso,1217485696,C
Dominican Republic,CARIBBEAN,11.3,Elías Wessin y Wessin,1247954393,Start
Dominican Republic,CARIBBEAN,11.3,Jorge Radhamés Zorrilla Ozuna,1196364434,C
Timor Leste,SOUTHEAST ASIA,1.4,Aliança de Araújo,1200126483,Start
Timor Leste,SOUTHEAST ASIA,1.4,Manuel Carrascalão,1209003568,Start
Timor Leste,SOUTHEAST ASIA,1.4,Brigida Antónia Correia,1215933839,Start
Timor Leste,SOUTHEAST ASIA,1.4,Isabel da Costa Ferreira,1246452294,C
Timor Leste,SOUTHEAST ASIA,1.4,Albina Marçal Freitas,1112274488,Start
Timor Leste,SOUTHEAST ASIA,1.4,Ángela Freitas,1146093179,Start
Timor Leste,SOUTHEAST ASIA,1.4,Justino Mota,1244598725,Start
Timor Leste,SOUTHEAST ASIA,1.4,Olinda Morais,1009671491,Start
Timor Leste,SOUTHEAST ASIA,1.4,Manuel Magalhaes de Oliveira,1195585917,Stub
Timor Leste,SOUTHEAST ASIA,1.4,Alfredo Pires,1242893918,Start
Timor Leste,SOUTHEAST ASIA,1.4,Nino Konis Santana,1226226208,Stub
Timor Leste,SOUTHEAST ASIA,1.4,José Abílio Osório Soares,1244452248,Start
Timor Leste,SOUTHEAST ASIA,1.4,João da Costa Tavares,1171957107,C
Timor Leste,SOUTHEAST ASIA,1.4,Mário Viegas Carrascalão,1245418200,B
Timor Leste,SOUTHEAST ASIA,1.4,Maria Terezinha Viegas,1235479870,Start
Ecuador,SOUTH AMERICA,17.1,Luzmila Abad,1244503818,Start
Ecuador,SOUTH AMERICA,17.1,Julio Martinez Acosta,1197437642,Stub
Ecuador,SOUTH AMERICA,17.1,Carlos Arizaga Toral,1209006227,Stub
Ecuador,SOUTH AMERICA,17.1,Aurora Estrada y Ayala,1216930716,Start
Ecuador,SOUTH AMERICA,17.1,Fernando Balda,1228185867,Start
Ecuador,SOUTH AMERICA,17.1,María Sol Corral,1244050054,Start
Ecuador,SOUTH AMERICA,17.1,Jaime Durán Barba,1247684886,C
Ecuador,SOUTH AMERICA,17.1,Xavier Enderica,1231714844,Start
Ecuador,SOUTH AMERICA,17.1,Isabel Enriquez,1244754119,Start
Ecuador,SOUTH AMERICA,17.1,Ibeth Estupiñán,1197438913,Start
Ecuador,SOUTH AMERICA,17.1,Guillermo Franco (Ecuadorian general),1217991983,Start
Ecuador,SOUTH AMERICA,17.1,Galo Lara,1227282963,Start
Ecuador,SOUTH AMERICA,17.1,Andrea González Náder,1237644052,Start
Ecuador,SOUTH AMERICA,17.1,Pablo Guerrero Martinez,1197438720,Start
Ecuador,SOUTH AMERICA,17.1,Agustín Intriago,1246861962,C
Ecuador,SOUTH AMERICA,17.1,Jaminton Intriago,1248108232,Start
Ecuador,SOUTH AMERICA,17.1,Roberto Izurieta,1247633454,C
Ecuador,SOUTH AMERICA,17.1,Marcel Jacobo Laniado de Wind,1244463510,C
Ecuador,SOUTH AMERICA,17.1,Luis A. Martínez,1230753198,Start
Ecuador,SOUTH AMERICA,17.1,Pedro Moncayo,1220668792,Stub
Ecuador,SOUTH AMERICA,17.1,Mayra Montaño,1231714830,Start
Ecuador,SOUTH AMERICA,17.1,Fabrizio Moreira,1216179522,C
Ecuador,SOUTH AMERICA,17.1,Diego Morejón,1203541349,Stub
Ecuador,SOUTH AMERICA,17.1,Catalina Ontaneda,1235477428,Start
Ecuador,SOUTH AMERICA,17.1,Johanna Ortiz,1197439260,Start
Ecuador,SOUTH AMERICA,17.1,Mónica Palencia,1246133526,Start
Ecuador,SOUTH AMERICA,17.1,Ismael Pérez Pazmiño,1246458509,Stub
Ecuador,SOUTH AMERICA,17.1,Filoteo Samaniego,1228185877,Start
Ecuador,SOUTH AMERICA,17.1,Gabriela Sommerfeld,1225405935,Start
Ecuador,SOUTH AMERICA,17.1,Arianna Tanca,1225861640,Start
Ecuador,SOUTH AMERICA,17.1,Alfredo Vera Vera,1225834159,Stub
Ecuador,SOUTH AMERICA,17.1,Paola Vintimilla,1215715521,Start
Ecuador,SOUTH AMERICA,17.1,Mariana Yumbay,1244174358,Start
Egypt,NORTHERN AFRICA,105.2,Ahmad Pasha al-Munkali,1216528648,Start
Egypt,NORTHERN AFRICA,105.2,Ahmed Issa (Egyptian politician),1212669631,Start
Egypt,NORTHERN AFRICA,105.2,Hamdi al-Sayyid,1214462628,Stub
Egypt,NORTHERN AFRICA,105.2,Mohsen Badawi,1226333719,Start
Egypt,NORTHERN AFRICA,105.2,Abdelfattah al-Banna,1221423218,Stub
Egypt,NORTHERN AFRICA,105.2,Joseph Cattaui,1250093996,C
Egypt,NORTHERN AFRICA,105.2,Khaled Dawoud,1238466466,Start
Egypt,NORTHERN AFRICA,105.2,Nabil Dibis,1169476396,Stub
Egypt,NORTHERN AFRICA,105.2,Ahmed Emad El-Din Radi,1190632866,Stub
Egypt,NORTHERN AFRICA,105.2,Sameh Seif El-Yazal,1179919329,Start
Egypt,NORTHERN AFRICA,105.2,Ibrahim El-Gohary,1221932048,Start
Egypt,NORTHERN AFRICA,105.2,Mamdouh Habib,1245969900,B
Egypt,NORTHERN AFRICA,105.2,Rafik Habib,1112390859,Start
Egypt,NORTHERN AFRICA,105.2,Hisham Amna,1161616362,Stub
Egypt,NORTHERN AFRICA,105.2,Mohamed Ismail,1214429734,Stub
Egypt,NORTHERN AFRICA,105.2,Khaled Aly el-Bakly,1221811539,Stub
Egypt,NORTHERN AFRICA,105.2,Mostafa Madbouly,1248662813,GA
Egypt,NORTHERN AFRICA,105.2,Mahmoud Ahmad Ibiary,1183781331,Start
Egypt,NORTHERN AFRICA,105.2,Mahmoud Esmat,1164899761,Stub
Egypt,NORTHERN AFRICA,105.2,Mona Makram-Ebeid,1184351418,Start
Egypt,NORTHERN AFRICA,105.2,Gawdat al-Malt,1197821084,Start
Egypt,NORTHERN AFRICA,105.2,Ahmad Mazlum,1204273685,Start
Egypt,NORTHERN AFRICA,105.2,George Messiha,1065964569,Stub
Egypt,NORTHERN AFRICA,105.2,Mohamed Maait,1232708705,Start
Egypt,NORTHERN AFRICA,105.2,Mostafa Alnagar,1232632742,C
Egypt,NORTHERN AFRICA,105.2,Omar Marwan,1232585318,Start
Egypt,NORTHERN AFRICA,105.2,Qatawi family,1231696068,C
Egypt,NORTHERN AFRICA,105.2,Diaa Rashwan,1236697683,Start
Egypt,NORTHERN AFRICA,105.2,Talaat Sadat,1203826601,Start
Egypt,NORTHERN AFRICA,105.2,Soares family,1249966412,C
Egypt,NORTHERN AFRICA,105.2,Soha Gendi,1221811571,Stub
Egypt,NORTHERN AFRICA,105.2,Youssef Zulficar Pasha,1241283836,C
United Arab Emirates,WESTERN ASIA,9.5,Abdullah Omran Taryam,1198632236,Start
United Arab Emirates,WESTERN ASIA,9.5,Ahmed bin Mohammed Al Maktoum,1233798238,Start
United Arab Emirates,WESTERN ASIA,9.5,Mohamed bin Hadi Al Hussaini,1244074611,C
United Arab Emirates,WESTERN ASIA,9.5,Hassan al Diqqi,1197455262,C
United Arab Emirates,WESTERN ASIA,9.5,Ahmed bin Rashid Al Maktoum,1233797941,Start
United Arab Emirates,WESTERN ASIA,9.5,Ahmed bin Saeed Al Maktoum,1248018288,C
United Arab Emirates,WESTERN ASIA,9.5,Mohammed bin Khalifa Al Maktoum,1174785297,Stub
United Arab Emirates,WESTERN ASIA,9.5,Saeed bin Maktoum bin Hasher Al Maktoum,1235793193,GA
United Arab Emirates,WESTERN ASIA,9.5,Hawaa Al Mansoori,1234875531,GA
United Arab Emirates,WESTERN ASIA,9.5,Mohammed bin Saud Al Qasimi,1222566472,Start
United Arab Emirates,WESTERN ASIA,9.5,Hamed bin Zayed Al Nahyan,1244999389,C
United Arab Emirates,WESTERN ASIA,9.5,Khaled bin Mohamed Al Nahyan,1249535350,C
United Arab Emirates,WESTERN ASIA,9.5,Mohammed bin Khalifa bin Zayed Al Nahyan,1177986904,Stub
United Arab Emirates,WESTERN ASIA,9.5,Mohamed bin Zayed Al Nahyan,1250912775,B
United Arab Emirates,WESTERN ASIA,9.5,Saeed bin Zayed Al Nahyan,1177986909,Start
United Arab Emirates,WESTERN ASIA,9.5,Saqr bin Zayed Al Nahyan,1199874821,Stub
United Arab Emirates,WESTERN ASIA,9.5,Shakhbut bin Sultan Al Nahyan,1244331023,Start
United Arab Emirates,WESTERN ASIA,9.5,Mohammed Hussein Al Shaali,1224261260,Stub
United Arab Emirates,WESTERN ASIA,9.5,Abdulaziz Nasser Al Shamsi,1249127813,Start
United Arab Emirates,WESTERN ASIA,9.5,Ahmad Al Tayer,1177332322,Stub
United Arab Emirates,WESTERN ASIA,9.5,Vice President of the United Arab Emirates,1248662237,Start
Equatorial Guinea,MIDDLE AFRICA,1.7,Felipe Hinestrosa Ikaka,1243089428,Stub
Equatorial Guinea,MIDDLE AFRICA,1.7,Manuel Osa Nsue Nsua,1251043345,C
Eritrea,EASTERN AFRICA,3.7,Ahmed Mohammed Nasser,1250125770,Start
Eritrea,EASTERN AFRICA,3.7,Ambaye Wolde Mariam,1210750106,C
Eritrea,EASTERN AFRICA,3.7,Girma Asmerom,1245112869,Start
Eritrea,EASTERN AFRICA,3.7,Tedla Bairu,1192857899,Stub
Eritrea,EASTERN AFRICA,3.7,Hamid Ferej,1191770131,Stub
Eritrea,EASTERN AFRICA,3.7,Berhane Habtemariam,1222041277,Stub
Eritrea,EASTERN AFRICA,3.7,Habtezion Hadgu,1250526937,Start
Eritrea,EASTERN AFRICA,3.7,Ibrahim Harun,1131754356,Stub
Eritrea,EASTERN AFRICA,3.7,Abraha Kassa,1234388675,Stub
Eritrea,EASTERN AFRICA,3.7,Abdulkadir Kebire,1239319423,C
Eritrea,EASTERN AFRICA,3.7,Abraham Kidane,1145201600,Stub
Eritrea,EASTERN AFRICA,3.7,Mohammed Saeed Nawed,1238224339,Stub
Eritrea,EASTERN AFRICA,3.7,Ibrahim Omer,1225914040,C
Eritrea,EASTERN AFRICA,3.7,Ali Radai,1135756082,Stub
Eritrea,EASTERN AFRICA,3.7,Romodan Mohammed Nur,1238345049,Start
Estonia,NORTHERN EUROPE,1.4,Lehte Hainsalu,1241897171,Start
Estonia,NORTHERN EUROPE,1.4,Carl Robert Jakobson,1239944302,Start
Estonia,NORTHERN EUROPE,1.4,August Janson,1242168347,Stub
Estonia,NORTHERN EUROPE,1.4,Elmar Järvesoo,1241971618,Start
Estonia,NORTHERN EUROPE,1.4,Harald Laksberg,1241969141,Stub
Estonia,NORTHERN EUROPE,1.4,Jüri Liim,1242177191,Stub
Estonia,NORTHERN EUROPE,1.4,Andi Meister,1219566686,Stub
Estonia,NORTHERN EUROPE,1.4,Friedrich Niggol,1250774229,Start
Estonia,NORTHERN EUROPE,1.4,Andrei Prii,1241968483,Stub
Estonia,NORTHERN EUROPE,1.4,Theodor Rõuk,1242178040,Stub
Estonia,NORTHERN EUROPE,1.4,Toomas Sildmäe,1183340383,Start
Estonia,NORTHERN EUROPE,1.4,Heino Sisask,1241969242,Stub
Estonia,NORTHERN EUROPE,1.4,Ants Tamme,1241849026,Stub
Estonia,NORTHERN EUROPE,1.4,Kirill Teiter,1199847042,Stub
Estonia,NORTHERN EUROPE,1.4,Georg Trašanov,1248969934,Stub
Ethiopia,EASTERN AFRICA,126.5,Atnafu Abate,1214761583,C
Ethiopia,EASTERN AFRICA,126.5,Abdirahman Eid Daahir,1233387219,Start
Ethiopia,EASTERN AFRICA,126.5,Mohamed Abdulghani,1131726162,Stub
Ethiopia,EASTERN AFRICA,126.5,Abraham Tekeste,1224366851,Start
Ethiopia,EASTERN AFRICA,126.5,Agegnehu Teshager,1242182622,Start
Ethiopia,EASTERN AFRICA,126.5,Almayahu Haile,1162392075,Start
Ethiopia,EASTERN AFRICA,126.5,Getachew Assefa,1238974408,Start
Ethiopia,EASTERN AFRICA,126.5,Habtamu Ayalew Teshome,1246420960,GA
Ethiopia,EASTERN AFRICA,126.5,Lake Ayalew,1219878989,Stub
Ethiopia,EASTERN AFRICA,126.5,Saharla Abdulahi Bahdon,1204248404,Stub
Ethiopia,EASTERN AFRICA,126.5,Juneidi Basha,1234533615,Start
Ethiopia,EASTERN AFRICA,126.5,Binalf Andualem,1240260904,Stub
Ethiopia,EASTERN AFRICA,126.5,Mekdes Daba,1212557754,Stub
Ethiopia,EASTERN AFRICA,126.5,Darge Sahle Selassie,1242232622,C
Ethiopia,EASTERN AFRICA,126.5,Asrat Desta,1193968561,Start
Ethiopia,EASTERN AFRICA,126.5,Ergoge Tesfaye,1237243972,Start
Ethiopia,EASTERN AFRICA,126.5,Fitsum Assefa,1240230949,Stub
Ethiopia,EASTERN AFRICA,126.5,Demelash Gebremichael,1219872816,Start
Ethiopia,EASTERN AFRICA,126.5,Alimirah Hanfare,1250176148,GA
Ethiopia,EASTERN AFRICA,126.5,Ibrahim Harun,1131754356,Stub
Ethiopia,EASTERN AFRICA,126.5,Mawlid Hayir,1079991048,Stub
Ethiopia,EASTERN AFRICA,126.5,Adem Ibrahim,1015964623,Stub
Ethiopia,EASTERN AFRICA,126.5,Kemal Hashi Mohamoud,1197960601,Start
Ethiopia,EASTERN AFRICA,126.5,Kitaw Ejigu,1246978732,C
Ethiopia,EASTERN AFRICA,126.5,Lencho Letta,1234533713,Start
Ethiopia,EASTERN AFRICA,126.5,Getahun Mekuria,1209709210,Start
Ethiopia,EASTERN AFRICA,126.5,Melatework Hailu,1206836042,Stub
Ethiopia,EASTERN AFRICA,126.5,Mogus Wolde Mikael,1193968324,Start
Ethiopia,EASTERN AFRICA,126.5,Adem Mohammed,1225860802,Stub
Ethiopia,EASTERN AFRICA,126.5,Jawar Mohammed,1234533731,C
Ethiopia,EASTERN AFRICA,126.5,Belete Molla,1199380443,Start
Ethiopia,EASTERN AFRICA,126.5,Mulu Solomon,1188668236,Stub
Ethiopia,EASTERN AFRICA,126.5,Su'ad Ahmed Farah,1145175185,Stub
Ethiopia,EASTERN AFRICA,126.5,Tadesse Birru,1247092369,C
Ethiopia,EASTERN AFRICA,126.5,Frehiwot Tamiru,1246156753,Start
Ethiopia,EASTERN AFRICA,126.5,Taye Atskeselassie,1250104755,Stub
Ethiopia,EASTERN AFRICA,126.5,Habtamu Tegegne,1209709278,Stub
Ethiopia,EASTERN AFRICA,126.5,Tekle Wolde Hawaryat,1243325381,Start
Ethiopia,EASTERN AFRICA,126.5,Teklewold Atnafu,1244410095,Start
Ethiopia,EASTERN AFRICA,126.5,Temesgen Tiruneh,1236566558,Start
Ethiopia,EASTERN AFRICA,126.5,Tsegaye Mamo,1207573326,Stub
Ethiopia,EASTERN AFRICA,126.5,Andargachew Tsege,1192804898,C
Ethiopia,EASTERN AFRICA,126.5,Yilkal Kefale,1238897608,Stub
Ethiopia,EASTERN AFRICA,126.5,Sophia Yilma,1240741842,C
Finland,NORTHERN EUROPE,5.6,Erik Berg (politician),1175482820,Stub
Finland,NORTHERN EUROPE,5.6,Arthur Brofeldt,1172784623,Stub
Finland,NORTHERN EUROPE,5.6,Anders Chydenius,1237345246,C
Finland,NORTHERN EUROPE,5.6,Selim Ekbom,1238920235,Stub
Finland,NORTHERN EUROPE,5.6,Simon Ekpa,1249750092,GA
Finland,NORTHERN EUROPE,5.6,Erik Fleming (councilor),1171255115,Stub
Finland,NORTHERN EUROPE,5.6,Klaus Fleming,1242155197,Start
Finland,NORTHERN EUROPE,5.6,Timo Furuholm,1244928673,C
Finland,NORTHERN EUROPE,5.6,Jakob Gadolin,1194343032,Start
Finland,NORTHERN EUROPE,5.6,Mikhail Fyodorovich Ganskau,1159662514,Stub
Finland,NORTHERN EUROPE,5.6,Carl Axel Gottlund,1241745255,C
Finland,NORTHERN EUROPE,5.6,Lars Gabriel von Haartman,1227056319,Start
Finland,NORTHERN EUROPE,5.6,Ilkka Hakalehto,1106130121,Stub
Finland,NORTHERN EUROPE,5.6,Shawn Huff,1248783720,C
Finland,NORTHERN EUROPE,5.6,Max Jakobson,1164505452,Start
Finland,NORTHERN EUROPE,5.6,Fritz Arthur Jusélius,1176811934,Stub
Finland,NORTHERN EUROPE,5.6,Aleksander von Kothen,1221166897,Stub
Finland,NORTHERN EUROPE,5.6,Paul Kraatz,1244843931,Stub
Finland,NORTHERN EUROPE,5.6,Antti Kuosmanen,1245068759,Stub
Finland,NORTHERN EUROPE,5.6,Carl Fabian Langenskiöld,1246601762,Stub
Finland,NORTHERN EUROPE,5.6,Reino Ragnar Lehto,1246163886,Stub
Finland,NORTHERN EUROPE,5.6,Keijo Liinamaa,1224595301,Start
Finland,NORTHERN EUROPE,5.6,Olavi Mäenpää,1238920237,Start
Finland,NORTHERN EUROPE,5.6,Nils Mustelin,1234849765,Start
Finland,NORTHERN EUROPE,5.6,Johan Mauritz Nordenstam,1177200759,C
Finland,NORTHERN EUROPE,5.6,Jaakko Numminen,1223402940,Stub
Finland,NORTHERN EUROPE,5.6,Kirsi Piha,1011166320,Stub
Finland,NORTHERN EUROPE,5.6,Toivo Topias Pohjala,1166608674,Stub
Finland,NORTHERN EUROPE,5.6,Karl August Ramsay,1230788776,Stub
Finland,NORTHERN EUROPE,5.6,Elisabeth Rehn,1223402708,C
Finland,NORTHERN EUROPE,5.6,Matti Saarinen,1169424743,Stub
Finland,NORTHERN EUROPE,5.6,Georg Magnus Sprengtporten,1249237629,GA
Finland,NORTHERN EUROPE,5.6,Jacob Magnus Sprengtporten,1235736355,C
Finland,NORTHERN EUROPE,5.6,Aleksander Strandman,1175875161,Stub
Finland,NORTHERN EUROPE,5.6,Christoffer Taxell,1223403006,Start
Finland,NORTHERN EUROPE,5.6,Heikki Heikinpoika Vaanila,1250970116,Stub
Finland,NORTHERN EUROPE,5.6,Jaana Vasama,1242177029,Stub
Finland,NORTHERN EUROPE,5.6,Miranda Vuolasranta,1147171503,Start
Finland,NORTHERN EUROPE,5.6,Nils Westermarck,1222041570,Start
Finland,NORTHERN EUROPE,5.6,Anders Wirenius,1208137842,Stub
Finland,NORTHERN EUROPE,5.6,Konni Zilliacus (senior),1244155264,Start
France,WESTERN EUROPE,65.9,Pierre Baudis,1242210360,Start
France,WESTERN EUROPE,65.9,Jean-François Bazin,1249283885,Start
France,WESTERN EUROPE,65.9,Soheib Bencheikh,1247574563,Start
France,WESTERN EUROPE,65.9,Georges Berthoin,1242210523,Stub
France,WESTERN EUROPE,65.9,Albert Bourderon,1242210573,C
France,WESTERN EUROPE,65.9,Bureau de La Rivière,1186806947,Start
France,WESTERN EUROPE,65.9,Étienne-Laurent-Pierre Burnel,1242210968,Start
France,WESTERN EUROPE,65.9,Jean Capelle (politician),1242211055,Stub
France,WESTERN EUROPE,65.9,Ignace Caseneuve,1242211094,Start
France,WESTERN EUROPE,65.9,Charles Cassal,1242211126,Stub
France,WESTERN EUROPE,65.9,Eddy Casterman,1242211173,Start
France,WESTERN EUROPE,65.9,Jacques la Caze,1156612646,Stub
France,WESTERN EUROPE,65.9,Jean Charbonnel,1242211337,Stub
France,WESTERN EUROPE,65.9,Jean Auguste de Chastenet de Puységur,1242211402,Stub
France,WESTERN EUROPE,65.9,Pierre-Jean-Baptiste Chaussard,1226291178,Start
France,WESTERN EUROPE,65.9,Henri Philippe de Chauvelin,1242211499,Stub
France,WESTERN EUROPE,65.9,Denis Clavel,1242211544,Start
France,WESTERN EUROPE,65.9,Bruno Clavet,1244708767,Stub
France,WESTERN EUROPE,65.9,Maurice Colrat,1143025717,Stub
France,WESTERN EUROPE,65.9,Jean Cotereau,1204915513,Start
France,WESTERN EUROPE,65.9,Paul Cotte,1185924083,Stub
France,WESTERN EUROPE,65.9,Michel Craplet,1087935075,Stub
France,WESTERN EUROPE,65.9,Jacques Antoine Creuzé-Latouche,1208378471,C
France,WESTERN EUROPE,65.9,Yves de Daruvar,1113513795,Stub
France,WESTERN EUROPE,65.9,Sandra Delannoy,1235911333,Stub
France,WESTERN EUROPE,65.9,Victor Denain,1200165043,Start
